Name;Test;Gordonpunkte;GF1;GF2;GF3;GF4;GF5;GF6;GF7;GF8;GF9;GF10;GF11;GF12;GF13;GF14;GF15;GF16;GF17;GF18;GF19;GF20;GF21;GF22;GF23;GF24;GF25;GF26;GF27;GF28;GF29;GF30;D1124;D110akod;D110a;D110a15;D110a25;D110a35;D113akod;D113a;D113a16;D113a26;D113a56;D114a;D114c;D114d;D115a23;D115c12;D116;D11613;D118eMCeinfach;D119a;D119b13;D12012;D12022;D17;D19kod;D1916;D1926;D21dkod;D21c12;D21c22;D21d;D23b;D24a;D24b;D24e;D24h;D25a;D26a55;D26b1;D26b2;D110b12bzw.D3;D31a;D31b;D32kod;D32;D34akod;D34a;D36a;D36b;D37b;D37c;D41dkod;D41d;D41f1;D41f2;D41f3;D4215;D4235;D43a23;D43a33;D44a44;D45a14;D45a24;D45b26;Geschlecht;TK1;TK2;TK3;Vollzeit;V_Vater;V_Mutter;Teilzeit;T_Vater;T_Mutter;Arbeitslos;A_Vater;A_Mutter;Diverses;D_Vater;D_Mutter;MFam1;MFam2;MFam3;MFam4;MFam5;K1_del;K2;K3;K4;K5;K6;MS;MS1;MS2;MS3;MS4;MS5;MS6;FU1;FU2;FU3;FU4;FU5;IM1;IM2;IM3;B1;B2;B3;B4;Dis;Dis1;Dis2;Dis3;Dis4;Dis5;Dis6;Unt1;Unt2;Unt3;Unt4;Unt5;Unt6;Unt7;Unt8;Inst.Erfahrung;Alter;welcheInstrumente;Instrument1;Instrument2;Instrument3;I1_5J;I1_6J;I1_7J;I1_8J;I1_9J;I1_10J;I1_11J;I1_12J;I1_13J;I2_5J;I2_6J;I2_7J;I2_8J;I2_9J;I2_10J;I2_11J;I2_12J;I2_13J;I3_5J;I3_6J;I3_7J;I3_8J;I3_9J;I3_10J;I3_11J;I3_12J;I3_13J;Orch.Erfahrung;Chor_1Ja;Chor.in.Schule;Chor.außerhalb;Chor.nein;Früherziehung;Geb.Land;Mus1.Klasse;Mus2.Klasse;Mus3.Klasse;Mus4.Klasse;Mus5.Klasse;Mus6.Klasse;Note5.Klasse;Note6.1Klasse;Bücheranzahl;W1;W2;W3;W4;W5;W6;W7;W8;W9;W10;W11;W12;W13;Mutterland;Vaterland;Spr.zuHause;Spr.mitEltern;Theta_achieve;Theta_Gordon;Theta_D1_4;Theta_D1;Theta_D2;Theta_D3;Theta_D4;erstTheta_D1;erstTheta_D2;erstTheta_D3;erstTheta_D4;erstTheta_U;erstTheta_D1_4;TKkod;MFamkod;Kkod;MSkod;FUkod;IMkod;Bkod;Diskod;Untkod;Chorkod;Früherkod;MusKlkod;Muskldicho;Bücherkod;Wkod;Mutterkod;Vaterkod;Geb.landkod;Migrationkoddich;Migrationkod;Theta_Vek;GF1kod;GF2kod;GF3kod;GF4kod;GF5kod;GF6kod;GF7kod;GF8kod;GF9kod;GF10kod;GF11kod;GF12kod;GF13kod;GF14kod;GF15kod;GF16kod;GF17kod;GF18kod;GF19kod;GF20kod;GF21kod;GF22kod;GF23kod;GF24kod;GF25kod;GF26kod;GF27kod;GF28kod;GF29kod;GF30kod;testvar2;unbegabtrekod;wwwkod;kkkkod;Notekod;theta_achieve_ausreiser
6, Schüler;test6;44;-1;2;1;-1;1;2;-1;1;-1;-1;1;1;2;1;-1;1;1;-1;0;-1;1;-1;1;-1;-1;-1;2;0;-1;-1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;1;1;1;4;0;1;1;0;0;1;0;1;1;1;1;1;0;4;1;6;1;0;1;0;1;6;0;0;0;1;1;0;0;1;0;0;1;1;3;5;3; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;4;4;3;3;2;4;2;2;2;4;4;1;3;3;3;4;3;1;4;4;4;4;2;2;1;3;3;2;3; ;2;1;4;1;3;2;4;4;2;4;4;4;2;4;1;11;Cello, Flöte;2;1;übersprungen;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0; ; ; ; ; ; ; ; ; ;1; ;1;0;0;1;Deutschland;2;2;2;2;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;Deutschland;Deutschland;Deutsch;deutsch;-,1257084;,58417;,28806;-,03043;,81632;,523;-,15665;-,01639;,55379;,52293;-,36772;,14432;,1731525;,666666666666667;3,4;2,5;3,2;3,4;1,66666666666667;2,75;2,16666666666667;3,33333333333333;1;1;,333333333333333;0;1;1;0;0;0;0;0;10,2381145241641;0;1;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0; ;4;1;,6;2;-,1257084
8, Schüler;test8;51;0;-1;1;0;1;-1;0;1;-1;1;1;1;2;-1;-1;1;1;2;1;2;0;2;0;0;0;-1;-1;1;0;0;1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;1;1;1;0;0;4;1;1;1;0;0;0;1;1;1;1;1;1;1;5;2;7;1;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;3;4;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;3;3;3;2;2;2;1;1;3;4;1;3;2;3;3;3;3;3;3;3;4;2;2;2;3;3;3;3; ;2;2;1;2;1;2;3;3;2;4;3;2;3;2;1;12;1.Gitarre 2.Flölte;2;1;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.;.;übersprungen;übersprungen;,3667559;,19083;,5759875;,65224;,47632;1,79692;-,62153;,27233;,22539;1,79692;-,36772;,32536;,48173;,416666666666667;2,8;1,5;2,8;3,2;2;3;1,66666666666667;2,66666666666667; ; ; ;0; ; ; ; ; ; ; ;10,9704591319689;0;0;1;0;1;0;0;1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0; ;4; ;,266666666666667; ;,3667559
11, Schüler;test11;50;0;-1;1;-1;0;-1;-1;0;-1;1;1;0;0;0;1;0;1;2;1;2;-1;2;1;-1;0;0;2;1;2;-1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;1;1;1;1;1;1;4;0;1;1;1;0;1;0;1;1;1;1;1;1;5;2;8;1;1;1;0;1;6;0;0;0;1;0;1;1;1;0;0;0;0;3;4;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;4;3;3;3;4;2;2;2;2;3;4;1;3;4;3;3;4;3;3;3;3;4;2;2;2;3;3;3;3; ;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;12;1. E-Gitarre 2. Klasische Gitarre 3. E-Bass 4. Blockflöte;1;1;1;0;0;0;0;0;0;7;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1; ;1;0;0;2;Deutschland;2;2;1;1;1;1;1;2;5;1;1;0;1;1;1;1;1;1;1;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;,9096881;,00047;1,0199325;,30819;1,16281;2,76538;-,15665;,56332;,88112;2,76548;-,36772;,69177;,96055;,416666666666667;3,2;2;3,4;3,2;2;3;2;1,77777777777778;1;0;,666666666666667;0;1;,923076923076923;0;0;0;0;0;12,0373770063498;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;0; ;4;,923076923076923;,4;3;,9096881
16, Schüler;test16;46;0;-1;-1;-1;-1;2;0;1;2;-1;0;0;-1;1;1;1;0;2;1;-1;0;2;1;2;-1;0;-1;0;-1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;3;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;5;1;1;1;1;0;5;0;0;0;0;1;1;0;1;1;0;1;0;1;4;3; ;1;0;übersprungen; ; ;übersprungen; ; ; ;0;2;3;3;3;3;3;2;2;1;1;1;4;2;3;4;4;3;4;2;3;3;3;3;3;2;2;2;1;1;1;1; ;3; ;2;2;1;2;3;3;3;3;2;3;3;3;1;12;Flöte,fange mit Gittare an; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;1;1;1;2;1;1;2;2;3;1;0;1;1;1;1;1;1;0;1;0;0;1;Deutschland;Türkei;deutsch-Türkisch;deutsch-türkisch;-,1653466;-,18992;-,154105;-,37322;-,72838;1,10671;-,62153;-,01639;-,95735;1,10666;-,36772;-,13098;-,0587;,416666666666667;3;1,25;3,4;3;2;1; ;2,77777777777778;0;0;,833333333333333;0;0;,692307692307692;0;1;0;1;1;10,2024774843858;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;,07228;2;,692307692307692;,266666666666667;4;-,1653466
25, Schüler;test25;44;0;-1;-1;0;0;2;0;1;2;1;0;0;2;1;0;1;-1;0;1;2;-1;-1;1;-1;0;0;-1;-1;-1;-1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;0;0;0;2;0;0;0;0;0;0;1;1;1;1;0;0;0;3;1;4;0;0;0;1;0;5;0;0;0;1;1;1;0;1;1;0;0;1;1;4;1; ;1;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;1;3;2;1;4;2;1;2;1;3;3;2;1;3;1;1;1;2;1;2;1;1;4;4;4;3;1;1;1; ;4;4;4;3;4;1;3;4;2;1;4;3;3;2;1;11;1. Flöte;1;übersprungen;übersprungen;0;2;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;1;0;0;1;Deutschland;2;2;2;2;1;1;1;1;5;1;1;1;1;1;1;1;1;0;0;0;0;1;Deutschland;Deutschland;Deutsch;Deutsche;-,8455691;-,18992;-,8343275;-,37322;-1,24877;-1,09379;-,62153;-,30932;-1,47223;-1,09376;-,36772;-,71955;-,8107575;,25;2;1,5;1,4;1,4;4;1,5;3,33333333333333;2,88888888888889;1;1;,333333333333333;0;1;,692307692307692;0;0;0;0;0;8,23555635066023;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0; ;3;,692307692307692;,266666666666667;2;-,8455691
3, Schüler;test3;42;0;-1;-1;-1;0;2;1;1;-1;1;1;1;-1;1;-1;-1;-1;2;1;-1;0;-1;0;-1;1;1;2;-1;-1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;2;0;0;0;0;0;1;0;0;1;1;0;1;0;2;1;6;0;1;1;0;0;5;0;0;0;0;0;1;1;1;0;0;0;1;2;3;4; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;3;3;2;3;3;2;2;1;2;4;2;3;3;2;2;1;1;2;3;2;2;2;3;2;3;3;3;2;3; ;2;2;1;1;2;1;2;2;3;4;3;4;4;3;0;11;1. flöte;1;übersprungen;übersprungen;1;2;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;1;1;1;1;3;3;5;1;1;1;1;1;1;1;1;0;0;1;1;1;deutschland;deutschland;deutsch;deutsch;-,6068512;-,38344;-,69624;-,37322;-1,24877;-,0144;-1,14857;-,30932;-1,47223;-,01445;-1,33173;-,71955;-,7819325;,5;2,8;1,75;1,8;2,2;2,66666666666667;2,75;1,5;3,11111111111111;0;0;,666666666666667;0;1;,846153846153846;0;0;0;0;0;8,38078757552654;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0; ;2;,846153846153846;,4;6;-,6068512
13, Schüler;test13;60;0;2;-1;1;1;2;0;0;2;0;1;0;2;0;1;1;-1;2;0;2;-1;2;0;0;0;1;2;0;2;-1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;0;3;0;0;0;0;1;1;0;2;0;0;0;1;0;0;0;1;1;0;1;0;1;4;1; ;1;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;1;4;1;1;4;4;2;1;3;4;3;2;4;3;4;1;3;1;1;1;1;2;3;2;4;1;3; ;4; ;2;1;2;2;1;2;2;3;1;2;1;2;3;4;0;12;übersprungen;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutsch;2;2;2;2;1;1;1;2;5;1;1;1;1;1;1;1;1;0;1;1;1;1;deutschland;deutschland;deutsch;deutsch;-,6534816;,19083;-,44425;-,73137;,11734;-,0144;-1,14857;-,93943;-,12521;-,01445;-,81994;-,51538;-,4747575;,25;2;2,5;3;1,2;3; ;1,66666666666667;2,33333333333333;0;0;,333333333333333;0;1;,923076923076923;0;0;0;0;0;8,92887458326636;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0; ;3;,923076923076923;,6;3;-,6534816
21, Schüler;test21;41;1;2;-1;-1;1;2;-1;0;2;-1;1;-1;2;-1;0;-1;0;-1;0;-1;1;2;0;-1;-1;0;-1;0;-1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;0;1;0;0;0;0;1;1;1;0;0;1;0;2;1;6;0;1;0;0;0;4;0;0;0;0;0;0;0;1;1;0;1;1;4;4;1; ;1;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;3;4;3;2;3;2;2;2;3;4;3;2;3;3;3;2;2;3;4;4;3;3;2;2;2;2;2;2;2; ;3;2;1;1;2;1;2;3;4;4;1;4;3;4;1;12;geige klarinette flöte;2;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0; ;1;0;0;1;deutschland;1;1;1;1;1;1;2;2;3;1;1;1;0;1;1;1;1;1;1;1;1;1;deutschland;deutschland;deutsch;übersprungen;-,5833659;-,79433;-,8864175;-,37322;-,27938;-1,09379;-1,79928;-,61382;-,51478;-1,09376;-1,33173;-,82562;-,8885225;,5;3;2,25;2,6;3,4;2;2;1,66666666666667;3;1;1;1;1;0;,923076923076923;0;0;0;0;0;8,34031608362657;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0; ;3;,923076923076923;,533333333333333;4;-,5833659
26, Schüler;test26;52;0;2;0;1;0;2;0;0;2;1;0;1;-1;0;-1;0;1;2;0;2;1;-1;0;-1;0;1;-1;0;2;-1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;4;2;1;1;0;0;1;1;1;1;1;1;1;0;2;2;7;1;0;1;0;1;6;0;0;0;0;0;1;0;0;1;0;1;1;2;4;3; ;1;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;2;3;1;2;2;2;2;1;1;4;4;1;3;2;3;2;2;2;3;3;2;3;3;2;2;2;4;4;3; ;3;1;2;2;1;2;3;3;4;4;3;4;3;4;1;12;Blockflöte;1;übersprungen;übersprungen;0;0;3;4;5;6;7;8;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;1;0;0;2;Deutschland;2;1;1;1;1;1;2;2;4;1;1;0;1;1;1;1;1;0;1;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;,8415734;-,18992;,852815;1,39872;2,0544;1,10671;-1,14857;1,18034;1,65236;1,10666;-,81994;,78622;,779855;,5;2,2;1,5;2,4;2,6;2,33333333333333;3,25;1,83333333333333;3,44444444444444;1;0;,833333333333333;0;1;,846153846153846;0;0;0;0;0;11,5976528286891;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;1;0; ;4;,846153846153846;,333333333333333;4;,8415734
28, Schüler;test28;57;0;2;1;0;1;2;0;0;2;0;1;0;2;0;0;1;0;2;1;2;1;-1;0;-1;0;0;-1;0;2;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;1;1;2;0;1;1;1;0;0;1;0;0; ; ; ;0; ;0; ; ; ; ; ;0;4;1;1;1;0;0;0;1;1;1;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ;-,5736402;,38426;-,263825;,65224;,11734;-2,10648;,2816;,56332;-,12521;-2,10607;,46462;,17466;-,300835; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;1; ; ; ;9,24623149927039;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0; ; ; ; ; ;-,5736402
4, Schüler;test4;48;0;2;1;1;0;2;0;0;0;0;1;-1;2;0;0;0;-1;2;-1;0;0;0;0;-1;0;-1;2;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;3;1;1;1;1;0;1;1;1;1;1;0;1;1;6;0;0;1;0;1;0;0;4;0;0;0;0;1;0;1;1;0;0;1;1;1;3;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;4;4;3;3;4;4;2;2;1;2;4;3;2;3;3;3;3;3;2;3;3;3;3;2;2;2;2;4;3;3; ;2;2;2;2;3;3;2;3;4;3;3;2;1;1;1;12;Klavier;1;übersprungen;übersprungen;0;0;0;4;5;6;7;8;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;1;0;0;2;Deutschland;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;0;1;0;1;1;deutschland;deutschland;deutsch;deutsch;,8819866;-,79433;,578935;1,39872;1,55295;-,0144;-,62153;,86326;1,23436;-,01445;-,81994;,41596;,3158075;,166666666666667;3,6;1,75;3;2,8;2;3;2,33333333333333;2,33333333333333;1;0;1;1;0;,846153846153846;0;0;0;0;0;10,5963239310621;0;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0; ;3;,846153846153846;,4;2;,8819866
7, Schüler;test7;47;-1;0;-1;-1;1;2;-1;1;-1;1;1;1;0;1;1;1;0;-1;0;2;-1;2;0;-1;1;-1;2;0;-1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;4;1;1;1;0;0;0;1;1;1;1;1;1;0;0;2;7;1;0;1;1;1;6;0;0;0;0;1;1;1;1;1;0;1;0;2;3;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;2;2;2;1;2;4;2;1;1;2;4;4;1;3;3;4;2;3;3;3;2;3;3;2;2;2;2;2;4;4; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.;.;übersprungen;übersprungen;,9631456;,00047;1,07339;1,39872;,81632;1,79692;,2816;1,18034;,55379;1,79692;,46462;,88258;,9989175;,25;1,8;1,5;3;2,8;2;3;1; ; ; ; ;0; ; ; ; ; ; ; ;11,9276151847215;0;0;0;0;1;1;0;1;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0; ;4; ;,333333333333333; ;,9631456
1, Schüler;GSG_07.06;42;-1;-1;0;1;1;-1;1;0;-1;1;0;1;2;-1;1;-1;1;2;1;-1;0;-1;1;2;-1;-1;-1;-1;0;-1;1;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;2;2;1;1;0;1;1;1;1;1;0;1;1;0;3;1;5;1;0;1;1;0;5;0;0;0;1;0;0;0;0;1;0;1;1;3;4;2; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;2;2;2;2;2;1;1;2;3;3;2;2;2;3;2;2;2;3;3;3;3;3;2;2;4;2;2;3; ;2;2;1;1;2;2;3;3;3;2;2;2;2;3;1;11;Blockflöte;1;übersprungen;übersprungen;0;0;0;0;0;6;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;1;0;0;2;Deutschland;2;2;2;1;1;1;2;2;5;1;1;1;1;1;1;1;1;1;1;1;1;1;DEUTSCHLAND;DEUTSCHLAND;DEUTSCH;DEUTSCH;,3100709;-,18992;,3213125;1,39872;1,16281;,523;-1,79928;1,18034;1,23436;,52293;-1,33173;,507;,401475;,5;2,2;1,5;2,2;2,8;2,33333333333333;2,75;1,66666666666667;2,55555555555556;1;0;,5;0;1;1;0;0;0;0;0;11,0134304931797;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0; ;3;1;,266666666666667;4;,3100709
15, Schüler;test15;45;0;-1;-1;-1;1;2;-1;0;2;1;0;1;-1;-1;-1;-1;1;2;-1;2;0;-1;1;-1;-1;-1;2;1;2;0;1;0;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;3;0;0;0;1;0;1;0;1;1;0;1;0;0;3;1;6;0;0;1;1;0;3;1;1;1;1;1;0;0;1;1;0;1;1;4;4;2;übersprungen; ; ; ;0;2;übersprungen; ; ; ;1;0;3;2;4;4;3;4;2;1;2;2;4;4;1;3;3;4;4;4;4;4;4;3;4;2;2;2;3;2;3;4; ;4;4;3;3;4;3;3;4;4;4;4;3;3;3;1;14;2;1;2;übersprungen;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0; ; ; ; ; ; ; ; ; ;0; ;1;0;0;1;Deutschland;1;1;1;1;1;1;2;2;5;1;1;1;1;1;1;1;1;0;0;1;1;1;Phillippinen;Deutschland;Deutsch;Deutsch,sebuano,englisch;,1179356;,00047;,22818;1,01148;-,27936;-,54148;,72208;1,18034;-,51478;-,54149;,88767;,32536;,252935;,583333333333333;3,2;1,75;3,6;3,8;2;3;3,5;3,33333333333333;1;1;1;1;1;,846153846153846;1;0;0;1;1;10,5173093529381;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0; ;4;,846153846153846;,4;4;,1179356
28, Schüler;test28;30;0;-1;1;-1;1;2;0;1;-1;0;1;-1;-1;-1;-1;0;1;-1;-1;-1;-1;-1;0;-1;-1;-1;-1;1;-1;-1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;4;0;1;0;0;0;1;1;1;1;1;1;0;0;4;1;6;0;0;0;1;0;5;0;0;0;1;1;0;0;1;1;0;1;0;1;3;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;4;3;4;4;4;3;1;2;1;2;2;4;1;3;3;2;2;3;2;3;3;2;4;1;1;1;3;3;3;3; ;4;3;1;3;2;2;2;2;2;2;3;2;2;2;1;12;E-Gittare;2;übersprungen;übersprungen;0;0;0;4;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;1;1;1;1;1;2;2;5;1;1;1;1;1;1;1;1;0;0;0;0;1;Deutschland;Libyen;Griechisch;Japanisch;-,0306518;-1,02141;-,451785;-1,12045;,47632;-,54148;-,62153;-1,30045;,22539;-,54149;-,36772;-,51538;-,4960675;,166666666666667;3,8;1,5;2,6;2,8;1;3;2,5;2;0;1;1;1;1;,692307692307692;0;1;0;1;1;8,8920149534962;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0; ;4;,692307692307692;,2;4;-,0306518
5, Schüler;test5;43;0;-1;1;1;0;2;1;0;-1;1;1;0;-1;0;-1;1;0;2;1;-1;0;-1;0;-1;-1;0;-1;-1;2;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;2;0;1;0;1;0;1;1;1;1;1;0;1;0;2;1;4;0;0;1;0;0;5;1;1;1;0;0;0;0;1;1;0;1;0;1;4;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;2;1;2;2;1;2;1;1;1;2;2;3;2;3;2;3;2;2;3;3;3;2;3;2;2;2;3;3;3;3; ;2;2;1;2;4;1;4;4;4;3;4;4;4;4;1;11;Gitarre,Flöte;2;1;übersprungen;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;Deutschland;2;2;2;2;1;1;2;2;2;1;1;0;1;1;1;1;1;0;0;0;0;1;Kroatien;Deutschland;Kroatisch;Kroatisch;,1303775;-,5835;-,0630425;-,03043;,47639;-,54148;-,15665;-,30932;,22539;-,54149;,05338;-,13098;-,14301;,25;1,6;1,25;2,4;2,8;2;3;2;3,66666666666667;0;0;,333333333333333;0;0;,615384615384615;1;0;0;1;1;9,69741219842696;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;-,01203;3;,615384615384615;,133333333333333;4;,1303775
8, Schüler;test8;47;0;2;1;-1;0;2;-1;0;-1;1;1;0;-1;-1;0;0;0;-1;0;-1;0;2;0;2;0;0;2;-1;2;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;6;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;4;5;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;3;2;2;3;2;1;2;1;2;3;2;4;3;3;1;3;1;2;2;2;3;3;2;4;3;3;4;3; ;3;3;1;2;4;1;4;4;4;4;4;4;2;1;1;11;Blockflöte, Altblockflöte;1;1;übersprungen;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0; ; ; ; ; ; ; ; ; ;0; ;1;0;0;2;Deutschland;2;2;2;2;1;1;2; ;4;1;1;1;1;1;1;1;1;0;0;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;-2,0634325;-,5835;-2,2568525;-1,56647;-4,17339;-,54148;-2,74607;-1,72193;-4,38751;-,54149;-2,86544;-2,00671;-2,3790925;,583333333333333;2,4;1,5;2,8;2;3;3,25;2,33333333333333;3,33333333333333;1;0;,333333333333333;0;1;,846153846153846;0;0;0;0;0;5,72094756034348;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0; ;3;,846153846153846;,2; ; 
