3 4.01 5.01 7.01 8.01 9.01 10 19.01 21.01 22.01 23 24.03 25.01 27 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 14.95212 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 16.01 19.01 21.01 22.01 23 24.03 25.01 27 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 13.96159 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 16.01 19.01 21.01 22.01 23 24.03 25.01 27 35.01 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 13.07444 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 16.01 19.01 21.01 22.01 23 24.03 25.01 27 35.01 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 12.27497 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 35.01 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 11.39697 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 10.50305 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 9.795862 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 34 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 9.074555 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 34 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 53 8.337079 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 33 34 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 53 7.504702 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 31 33 34 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 53 6.584951 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 13 15 16.01 19.01 21.01 22.01 23 24.03 25.01 27 31 33 34 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 53 5.837263 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 13 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 27 31 33 34 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 53 5.240063 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 13 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 26.01 27 31 33 34 35.01 36 37.02 38.06 39 41 43.04 44 45 47.01 48.01 50 52.01 53 4.631331 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 13 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 26.01 27 31 33 34 35.01 36 37.02 38.06 39 41 42.01 43.04 44 45 47.01 48.01 50 52.01 53 3.995302 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 13 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 26.01 27 31 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 52.01 53 3.353282 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 13 14 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 26.01 27 31 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 52.01 53 2.734552 28 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 13 14 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 26.01 27 28 31 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 52.01 53 2.126845 11 0 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 11.01 13 14 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 26.01 27 28 31 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 52.01 53 1.703132 51 0 0 0 0 0 0 0 0 0 0 0 
1 3 4.01 5.01 7.01 8.01 9.01 10 11.01 13 14 15 16.01 17.01 19.01 21.01 22.01 23 24.03 25.01 26.01 27 28 31 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 51.01 52.01 53 1.354669 49 0 0 0 0 0 0 0 0 0 0 
