2.01 3 6.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 30.05385 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 3 5.01 6.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 29.39019 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 3 4.01 5.01 6.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 28.60694 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 3 4.01 5.01 6.01 8.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 27.7857 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 3 4.01 5.01 6.01 8.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 41 42.01 43.04 45 51.01 26.81688 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 41 42.01 43.04 45 51.01 25.65308 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 39 41 42.01 43.04 45 51.01 24.48584 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 39 41 42.01 43.04 45 50 51.01 23.10867 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 39 41 42.01 43.04 45 48.01 50 51.01 22.00159 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 39 41 42.01 43.04 44 45 48.01 50 51.01 20.91981 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 16.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 39 41 42.01 43.04 44 45 48.01 50 51.01 19.52877 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 16.01 19.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 39 41 42.01 43.04 44 45 48.01 50 51.01 18.38708 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 13 16.01 19.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 39 41 42.01 43.04 44 45 48.01 50 51.01 17.49748 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 8.01 13 16.01 19.01 21.01 22.01 23 27 32.01 33 34 35.01 37.02 38.06 39 41 42.01 43.04 44 45 48.01 50 51.01 16.78135 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 13 16.01 19.01 21.01 22.01 23 27 32.01 33 34 35.01 37.02 38.06 39 41 42.01 43.04 44 45 48.01 50 51.01 15.35518 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 13 16.01 19.01 21.01 22.01 23 27 32.01 33 34 35.01 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 14.33563 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 13 16.01 19.01 21.01 22.01 23 27 31 32.01 33 34 35.01 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 13.47386 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 13 16.01 19.01 21.01 22.01 23 27 31 32.01 33 34 35.01 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 53 12.86287 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
